Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-03-23,28.8861811042541,29.052062069762435,28.749838399759657,28.906631469726562,150838800,0.0,0
2015-03-24,28.911176706531332,29.095235193961322,28.75892758667663,28.788469314575195,131369200,0.0,0
2015-03-25,28.754382900469672,28.81800856866404,28.03631782531738,28.036317825317383,206620800,0.0,0
2015-03-26,27.895433347644843,28.377171547870752,27.859074831726947,28.231740951538086,190291600,0.0,0
2015-03-27,28.306731471263504,28.336271467679328,27.92952137206998,28.00678062438965,158184800,0.0,0
2015-03-30,28.18856721331021,28.722570343574546,28.177204743736088,28.71575355529785,188398800,0.0,0
2015-03-31,28.65212962076634,28.74302418735253,28.259013090760334,28.274919509887695,168362400,0.0,0
2015-04-01,28.363536777343718,28.43170812498554,27.97269141602529,28.234012603759766,162485600,0.0,0
2015-04-02,28.41125907862062,28.531693636542485,28.22038205859417,28.477157592773438,128880400,0.0,0
2015-04-06,28.284002712772523,28.97479883471636,28.252189881746823,28.938440322875977,148776000,0.0,0
2015-04-07,29.004340633132824,29.113412708113735,28.627130584458886,28.633947372436523,140049200,0.0,0
2015-04-08,28.597589901229338,28.722570130941687,28.397623267359013,28.540781021118164,149316800,0.0,0
2015-04-09,28.597585589752658,28.76346825748275,28.327176540086562,28.758922576904297,129936000,0.0,0
2015-04-10,28.620320128578616,28.90663744001474,28.463528759898004,28.881641387939453,160752000,0.0,0
2015-04-13,29.17022637391861,29.215676257680954,28.77029305512094,28.8248291015625,145460400,0.0,0
2015-04-14,28.858912352817025,28.924810864655136,28.611226456910906,28.699848175048828,102098400,0.0,0
2015-04-15,28.72484387096764,28.888451994528165,28.63394931320991,28.80891990661621,115881600,0.0,0
2015-04-16,28.69530511608753,28.88163819864642,28.656675488480488,28.67030906677246,113476000,0.0,0
2015-04-17,28.52942056608044,28.663488692300955,28.28173294484992,28.347631454467773,207828000,0.0,0
2015-04-20,28.53396477143116,29.11341431929975,28.443070214803893,28.99525260925293,188217200,0.0,0
2015-04-21,29.108867897663657,29.131589366449298,28.78391934124922,28.838457107543945,129740400,0.0,0
2015-04-22,28.856638431307633,29.283840588220272,28.70439104776461,29.227031707763672,150618000,0.0,0
2015-04-23,29.154316136369772,29.636054299923135,29.117957623219684,29.465627670288086,183083600,0.0,0
2015-04-24,29.651970949830346,29.683783791121606,29.36565191086937,29.604249954223633,178103600,0.0,0
2015-04-27,30.06552488996239,30.25185964221973,29.80193090901509,30.142784118652344,387816800,0.0,0
2015-04-28,30.554084302165176,30.572260089388255,29.442902938722288,29.667863845825195,475696000,0.0,0
2015-04-29,29.57697973781066,29.901924906885757,29.15432148015191,29.23158073425293,253544400,0.0,0
2015-04-30,29.231573725214034,29.231573725214034,28.308998177007275,28.438522338867188,332781600,0.0,0
2015-05-01,28.654396379661197,29.570156906580767,28.47260901874369,29.302017211914062,234050400,0.0,0
2015-05-04,29.427001675739938,29.67014536163059,29.145228365120126,29.24521255493164,203953200,0.0,0
2015-05-05,29.120230719951408,29.188402069931602,28.58168364305177,28.58622932434082,197085600,0.0,0
2015-05-06,28.75892750951457,28.80210281406926,28.03177452246937,28.406713485717773,288564000,0.0,0
2015-05-07,28.47060667580147,28.769529842058894,28.29946813623786,28.58241844177246,175763600,0.13,0
2015-05-08,28.906433666734465,29.120927810668945,28.77636847626397,29.120927810668945,222201600,0.0,0
2015-05-11,29.068446865063347,29.10723784367094,28.666841332254386,28.824289321899414,168143200,0.0,0
2015-05-12,28.65999065801843,28.95206672093719,28.482006915984226,28.721601486206055,192640000,0.0,0
2015-05-13,28.78549719849136,29.02280947021733,28.721605767817234,28.753551483154297,138776800,0.0,0
2015-05-14,29.073010807128934,29.424413681030273,29.015964637339493,29.424413681030273,180814000,0.0,0
2015-05-15,29.451796932713755,29.547634075984515,29.255557977876947,29.38334083557129,152832000,0.0,0
2015-05-18,29.294353189373698,29.828304557007478,29.28978852041842,29.707366943359375,203531600,0.0,0
2015-05-19,29.821450777802433,29.864806415940087,29.581856212498355,29.679977416992188,178532800,0.0,0
2015-05-20,29.664011424968663,29.88763145926204,29.513408685173786,29.677701950073242,145819600,0.0,0
2015-05-21,29.67998771289124,30.0359553131374,29.62522212753704,29.981189727783203,158921600,0.0,0
2015-05-22,30.02910445472138,30.341716343539392,29.98346473451927,30.243595123291016,182384000,0.0,0
2015-05-26,30.257292017578763,30.328028716095844,29.46320677028615,29.577299118041992,282790400,0.0,0
2015-05-27,29.741593760770314,30.17970797871275,29.675421727995708,30.129507064819336,183332800,0.0,0
2015-05-28,30.088436087616255,30.108971875938774,29.915016960966582,30.070180892944336,122933200,0.0,0
2015-05-29,29.944680062752948,29.994880980087792,29.64119396498231,29.7279052734375,203538000,0.0,0
2015-06-01,29.727904672308483,29.981189847622588,29.6754231622733,29.7872314453125,128451200,0.0,0
2015-06-02,29.632066382150864,29.814614845297267,29.508848171574883,29.65488624572754,134670400,0.0,0
2015-06-03,29.814614589902355,29.878506029182947,29.64119198457878,29.69139289855957,123934000,0.0,0
2015-06-04,29.568171948145658,29.796356633516293,29.41528862676597,29.51797103881836,153800400,0.0,0
2015-06-05,29.549915397631136,29.59327104295081,29.2897850075349,29.35595703125,142507200,0.0,0
2015-06-08,29.4130036203445,29.483743795300263,28.940663147128788,29.162002563476562,210699200,0.0,0
2015-06-09,28.910995539892806,29.22589148285262,28.664557431768287,29.075288772583008,224301600,0.0,0
2015-06-10,29.18938462032833,29.513406456685495,29.173411761942017,29.408443450927734,156349200,0.0,0
2015-06-11,29.476898035558172,29.705082736803202,29.3171694410511,29.342269897460938,141563600,0.0,0
2015-06-12,29.251000816354253,29.282946538976166,29.004560892489796,29.018251419067383,147544800,0.0,0
2015-06-15,28.77408365108017,29.034214009500882,28.685091777984173,28.96119499206543,175955600,0.0,0
2015-06-16,28.986300232037728,29.173411603940124,28.835699245341157,29.116365432739258,125976400,0.0,0
2015-06-17,29.14375166613065,29.180260314740433,28.92012988259267,29.047914505004883,131672400,0.0,0
2015-06-18,29.031937242460206,29.27837537071252,29.029654908233436,29.180255889892578,141628800,0.0,0
2015-06-19,29.141468758106182,29.16656921518012,28.842547348658012,28.88818359375,218867600,0.0,0
2015-06-22,29.091267644986768,29.221332857611614,28.997712820914725,29.118650436401367,136157200,0.0,0
2015-06-23,29.088981750832307,29.118645130442875,28.952069559618398,28.986297607421875,121075600,0.0,0
2015-06-24,29.027373835659542,29.61837308049331,29.00683804945883,29.23274040222168,221123600,0.0,0
2015-06-25,29.403879137075617,29.481461095627782,29.093547821044922,29.093547821044922,127752400,0.0,0
2015-06-26,29.132338551696044,29.205357581850038,28.86764522022944,28.922409057617188,176267200,0.0,0
2015-06-29,28.628051987594173,28.85851901991193,28.404431958578243,28.41584014892578,196645600,0.0,0
2015-06-30,28.65315391098478,28.778656197612385,28.491142976099894,28.62120819091797,177482800,0.0,0
2015-07-01,28.956639702299135,28.965767299499763,28.748990783034937,28.88818359375,120955200,0.0,0
2015-07-02,28.849388884638948,28.90871738832355,28.698786161649792,28.85167121887207,108844000,0.0,0
2015-07-06,28.5093969766167,28.80375544854178,28.488859448341827,28.751272201538086,112241600,0.0,0
2015-07-07,28.726170604618865,28.78549911172136,28.24241843307359,28.68053436279297,187787200,0.0,0
2015-07-08,28.404429069019162,28.440937711692815,27.961750243066366,27.968595504760742,243046400,0.0,0
2015-07-09,28.260677938479517,28.308596521981944,27.204183284890718,27.39813995361328,314380000,0.0,0
2015-07-10,27.824839077006253,28.26067088924152,27.658263502742905,28.130605697631836,245418000,0.0,0
2015-07-13,28.529933317916452,28.696508918160472,28.36792238667152,28.673690795898438,165762000,0.0,0
2015-07-14,28.760398615634706,28.83569998136052,28.53221392500693,28.66227912902832,127072400,0.0,0
2015-07-15,28.687380284779472,29.01368446998157,28.65543456658439,28.938383102416992,134596800,0.0,0
2015-07-16,29.14830941813661,29.33770485400436,29.059317535621624,29.324010848999023,144889600,0.0,0
2015-07-17,29.454080914467422,29.577299118041992,29.27837772401322,29.577299118041992,184658800,0.0,0
2015-07-20,29.885357454144952,30.34172696129314,29.823746595769503,30.136362075805664,235600800,0.0,0
2015-07-21,30.31433903159846,30.330310150179397,29.737032014499977,29.83514976501465,307025600,0.0,0
2015-07-22,27.836248770290517,28.637177488704573,27.836248770290517,28.573286056518555,461802400,0.0,0
2015-07-23,28.796909487328623,28.999993738416162,28.536779059173544,28.559598922729492,203998000,0.0,0
2015-07-24,28.596104136004485,28.691941284147948,28.272082306998904,28.408992767333984,168649200,0.0,0
2015-07-27,28.087255488721958,28.205912514397255,27.865917779467996,28.014236450195312,177822000,0.0,0
2015-07-28,28.153429031372067,28.274368390631558,27.9640370442342,28.15342903137207,134472400,0.0,0
2015-07-29,28.100948256581123,28.180812559376868,27.900144591367557,28.064437866210938,148046800,0.0,0
2015-07-30,27.911548444290094,27.968594611135103,27.7723556579154,27.922958374023438,134513200,0.0,0
2015-07-31,27.97543960307525,27.98456719859181,27.58980870273781,27.678800582885742,171540000,0.0,0
2015-08-03,27.724444041059073,27.968601626763636,26.81626807107938,27.026199340820312,279904000,0.0,0
2015-08-04,26.79344899757828,26.857340439661947,25.841919147451097,26.159095764160156,496554400,0.0,0
2015-08-05,25.77346400287702,26.79801467200021,25.579507334730323,26.332517623901367,397250400,0.0,0
2015-08-06,26.582361859604884,26.703846891838403,26.158309705072142,26.38981819152832,211612000,0.13,0
2015-08-07,26.263746597830202,26.646539476405046,26.2454087746097,26.479209899902344,154681600,0.0,0
2015-08-10,26.71072236968735,27.50381492879532,26.71072236968735,27.441926956176758,219806400,0.0,0
2015-08-11,27.00411857991563,27.088929701642595,25.97722495143719,26.013898849487305,388331200,0.0,0
2015-08-12,25.793852048108814,26.456290664338777,25.129120766590553,26.41503143310547,404870000,0.0,0
2015-08-13,26.5984069544384,26.680925419299044,26.254580600449472,26.3944034576416,194143200,0.0,0
2015-08-14,26.204155682862535,26.660298212341054,26.133098787232875,26.5800724029541,171718000,0.0,0
2015-08-17,26.598408732271295,26.967449183455976,26.474631026707048,26.855133056640625,163538800,0.0,0
2015-08-18,26.687800818391977,26.919311045714988,26.591529862044624,26.703845977783203,138242800,0.0,0
2015-08-19,26.61216247111028,26.70843344144998,26.28667390541426,26.362316131591797,193146000,0.0,0
2015-08-20,26.149138898196643,26.211026868114857,25.58755484337942,25.82135772705078,274006400,0.0,0
2015-08-21,25.312495780040432,25.64944588049206,24.216836098838026,24.242050170898438,513102000,0.0,0
2015-08-24,21.745866844191752,24.93886698128531,21.08801192943698,23.636911392211914,648825200,0.0,0
2015-08-25,25.468363939947853,25.468363939947853,23.7240181199227,23.779029846191406,414406400,0.0,0
2015-08-26,24.54690859370833,25.188718485612164,24.079306292476737,25.14287567138672,387098400,0.0,0
2015-08-27,25.72508654695084,25.956595014589983,25.218514219738456,25.88324546813965,338464400,0.0,0
2015-08-28,25.71133333518526,25.97264121418702,25.56692690167098,25.96805763244629,212657600,0.0,0
2015-08-31,25.679243285632143,26.25228719274271,25.67236703855341,25.846572875976562,224917200,0.0,0
2015-09-01,25.248313412171093,25.644858793247288,24.608796239591403,24.691314697265625,307383600,0.0,0
2015-09-02,25.266652018484386,25.750299453735348,25.014511307341156,25.75029945373535,247555200,0.0,0
2015-09-03,25.784680449993434,25.85115374610047,25.223098179448915,25.29874038696289,212935600,0.0,0
2015-09-04,24.97783802976842,25.31707904246097,24.872398161023913,25.046602249145508,199985200,0.0,0
2015-09-08,25.615062188635648,25.800727851597813,25.287281009692958,25.743423461914062,219374400,0.0,0
2015-09-09,26.075789413027564,26.13538471789297,25.161210114127975,25.248313903808594,340043200,0.0,0
2015-09-10,25.275813788361635,25.965758975756504,25.191004429793267,25.803014755249023,251571200,0.0,0
2015-09-11,25.62423182390578,26.178937911987305,25.617355576756285,26.178937911987305,199662000,0.0,0
2015-09-14,26.722181399392674,26.793238277622233,26.32792694832985,26.431074142456055,233453600,0.0,0
2015-09-15,26.573189889460167,26.710720065809994,26.22707090909343,26.65341567993164,173364800,0.0,0
2015-09-16,26.64654044719353,26.713013747196303,26.460874789497215,26.683216094970703,148694000,0.0,0
2015-09-17,26.511304731897845,26.701553984095725,26.066622090740395,26.112464904785156,256450400,0.0,0
2015-09-18,25.72050284012085,26.19956846185705,25.642569707194227,26.004732131958008,297141200,0.0,0
2015-09-21,26.055158299643175,26.444829181089037,26.052867383289414,26.408153533935547,200888000,0.0,0
2015-09-22,25.988683636625748,26.17205836518566,25.7915564155007,25.993268966674805,201384800,0.0,0
2015-09-23,26.045992374810215,26.29584044052042,25.970351904266128,26.204153060913086,143026800,0.0,0
2015-09-24,25.958887071194855,26.474626549430514,25.757176260383034,26.360017776489258,200878000,0.0,0
2015-09-25,26.69009189752005,26.747396284624795,26.135384101264854,26.29354476928711,224607600,0.0,0
2015-09-28,26.096419738103275,26.26145666668687,25.773223876953125,25.773223876953125,208436000,0.0,0
2015-09-29,25.862617670760486,26.018485681248468,24.723406119680995,24.99846649169922,293461600,0.0,0
2015-09-30,25.25290018055671,25.566928892379607,24.922828056996472,25.282699584960938,265892000,0.0,0
2015-10-01,25.000760976238976,25.126831342716216,24.597337552303127,25.11766242980957,255716400,0.0,0
2015-10-02,24.75778853542711,25.445441198488833,24.652348670279252,25.30103302001953,232079200,0.0,0
2015-10-05,25.18642502109622,25.527960446766524,25.000759355945707,25.39272117614746,208258800,0.0,0
2015-10-06,25.358341713938923,25.612773382372378,25.16121444382307,25.514209747314453,192787200,0.0,0
2015-10-07,25.61276982527172,25.619646072308225,25.078694236205603,25.39272117614746,187062400,0.0,0
2015-10-08,25.257483951570933,25.257483951570933,24.803632405116893,25.099323272705078,247918400,0.0,0
2015-10-09,25.213932994292993,25.73654878018628,25.09703154256698,25.699874877929688,211064400,0.0,0
2015-10-12,25.839693971069003,25.84427755238629,25.544003135559283,25.580677032470703,121868800,0.0,0
2015-10-13,25.40188813386068,25.77551210068837,25.369797817632097,25.624229431152344,132197200,0.0,0
2015-10-14,25.509625112376142,25.562344177329905,25.113077922911874,25.262069702148438,177849600,0.0,0
2015-10-15,25.427099775177094,25.695283856099334,25.3262435059246,25.64027214050293,150694000,0.0,0
2015-10-16,25.621942537181,25.672370687981886,25.335420542895488,25.452322006225586,156930400,0.0,0
2015-10-19,25.397305057585164,25.61506102900884,25.239144389604974,25.610477447509766,119036800,0.0,0
2015-10-20,25.521082388109935,26.169768505088634,25.401890025924434,26.078081130981445,195871200,0.0,0
2015-10-21,26.1308002192512,26.49296436129805,26.06203425599989,26.075788497924805,167180800,0.0,0
2015-10-22,26.206444320276486,26.474628448486328,26.153723511473704,26.474628448486328,166616400,0.0,0
2015-10-23,26.749695623932755,27.32961767302338,26.664886223539227,27.29523468017578,237467600,0.0,0
2015-10-26,27.066006018658335,27.077465845738335,26.341677793629966,26.424196243286133,265335200,0.0,0
2015-10-27,26.45170867471625,26.713016571991904,26.128511052469804,26.256874084472656,279537600,0.0,0
2015-10-28,26.802407422572138,27.345653630052862,26.602987530228084,27.338775634765625,342205600,0.0,0
2015-10-29,27.208125412800218,27.66426964550629,27.10956178574413,27.627593994140625,204909200,0.0,0
2015-10-30,27.733032242228646,27.785753050777153,27.380036988096396,27.391498565673828,197461200,0.0,0
2015-11-02,27.689478777284215,27.81784003657466,27.416709352501034,27.776580810546875,128813200,0.0,0
2015-11-03,27.687188800371448,28.306075502083512,27.66655831095909,28.095195770263672,182076000,0.0,0
2015-11-04,28.22356145281953,28.381722150797493,27.877444148281697,27.96454620361328,179544400,0.0,0
2015-11-05,28.04971915318598,28.24308702897561,27.665287637290643,27.835634231567383,158210800,0.13,0
2015-11-06,27.87936952622308,28.040507941621655,27.766572635444078,27.86785888671875,132169200,0.0,0
2015-11-09,27.844837558147812,28.04050612309255,27.635357631715202,27.75506019592285,135485600,0.0,0
2015-11-10,26.91023129480511,27.179563381459076,26.71686345260544,26.88030433654785,236511600,0.0,0
2015-11-11,26.788226642311752,27.02993425324058,26.52119527449295,26.728374481201172,180872000,0.0,0
2015-11-12,26.762903097909074,26.891813816301706,26.62248174125561,26.638595581054688,130102400,0.0,0
2015-11-13,26.518891700068124,26.60406585827357,25.84440938381396,25.860523223876953,183249600,0.0,0
2015-11-16,25.639532920605294,26.29790140336991,25.55205803885806,26.284090042114258,152426800,0.0,0
2015-11-17,26.454434775146606,26.484361730834145,26.086117198150607,26.17129135131836,110467600,0.0,0
2015-11-18,26.64780575713903,27.046048580717148,26.58795359495129,27.000009536743164,186698800,0.0,0
2015-11-19,27.080579710188314,27.566299193473174,26.878005450671367,27.343006134033203,173183200,0.0,0
2015-11-20,27.43969005441079,27.60543343394686,27.35912084387994,27.462711334228516,137148400,0.0,0
2015-11-23,27.45580109928101,27.561694058078253,27.011517490729922,27.105899810791016,129930000,0.0,0
2015-11-24,27.00921892694092,27.474219614853858,26.960877401683415,27.366025924682617,171212800,0.0,0
2015-11-25,27.441991331432924,27.446596289705557,27.14503474881977,27.17035675048828,85553200,0.0,0
2015-11-27,27.230205166628224,27.25782964363132,27.071367497344713,27.119709014892578,52185600,0.0,0
2015-11-30,27.161146814692223,27.488030335878097,27.105899612971083,27.23250961303711,156721200,0.0,0
2015-12-01,27.336101465098672,27.349912828040793,26.90102596965106,27.011520385742188,139409600,0.0,0
2015-12-02,27.011517640422486,27.18877164279084,26.72146851045465,26.767507553100586,133546400,0.0,0
2015-12-03,26.829663900164977,26.884911106111723,26.293300413445845,26.51889419555664,166278000,0.0,0
2015-12-04,26.53961189520665,27.451198658782808,26.498176053395145,27.400554656982422,231108000,0.0,0
2015-12-07,27.389045436842718,27.591619685272146,27.119711590246958,27.2279052734375,128336800,0.0,0
2015-12-08,27.052951793803757,27.301566823648265,26.901021557527752,27.216394424438477,137238000,0.0,0
2015-12-09,27.080582239239348,27.092092879857894,26.491273970135,26.615581512451172,185445600,0.0,0
2015-12-10,26.712256580086038,26.919435755302068,26.59025155364678,26.7421817779541,116850800,0.0,0
2015-12-11,26.51659789486194,26.56263694811602,25.97793183914721,26.053897857666016,187544800,0.0,0
2015-12-14,25.82369518268392,25.938794554730777,25.273520324802107,25.89275550842285,257274800,0.0,0
2015-12-15,25.76844727414969,25.96641832918143,25.402430367743754,25.43465805053711,213292400,0.0,0
2015-12-16,25.568170531382965,25.77995292209859,25.045620234857726,25.63032341003418,224954000,0.0,0
2015-12-17,25.78685771177507,25.83980418576378,25.087055206298825,25.087055206298828,179091200,0.0,0
2015-12-18,25.070943877705893,25.211363483592738,24.357326428174712,24.407970428466797,385813200,0.0,0
2015-12-21,24.695717069019086,24.716435865965906,24.302077489797092,24.70722770690918,190362400,0.0,0
2015-12-22,24.72334127461341,24.797004789981283,24.504651451041124,24.684207916259766,131157600,0.0,0
2015-12-23,24.693415362027217,25.057129752891036,24.677301522243468,25.001882553100586,130629600,0.0,0
2015-12-24,25.09166311904172,25.09166311904172,24.849953735108944,24.868370056152344,54281600,0.0,0
2015-12-28,24.767080742155557,24.79010202038575,24.442501443177843,24.589828491210938,106816800,0.0,0
2015-12-29,24.622055403843486,25.19064653533446,24.599035882609527,25.031808853149414,123724800,0.0,0
2015-12-30,24.994980263539922,25.022602989044103,24.67270166786706,24.70492935180664,100855200,0.0,0
2015-12-31,24.633564447805053,24.638167649243073,24.12942871091802,24.230716705322266,163649200,0.0,0
2016-01-04,23.620694052954956,24.256043099418417,23.480272673912722,24.25143814086914,270597600,0.0,0
2016-01-05,24.343513468618717,24.366532988255674,23.574650623828386,23.643709182739258,223164000,0.0,0
2016-01-06,23.148785423240167,23.565446349343297,22.989949482168257,23.181013107299805,273829600,0.0,0
2016-01-07,22.716007284043556,23.049794689153472,22.198060220494376,22.20266342163086,324377600,0.0,0
2016-01-08,22.68608330994601,22.814994024042612,22.274027413070943,22.320066452026367,283192000,0.0,0
2016-01-11,22.782764578395323,22.803481617435338,22.407539590533204,22.681476593017578,198957600,0.0,0
2016-01-12,23.14648022652378,23.178707904354432,22.7528388999355,23.010662078857422,196616800,0.0,0
2016-01-13,23.0935324467629,23.293805938769314,22.39833317764481,22.419050216674805,249758400,0.0,0
2016-01-14,22.55026669847177,23.13036846405345,22.039225252313535,22.90937614440918,252680400,0.0,0
2016-01-15,22.14511465860365,22.492715193971144,21.951748589939392,22.35919952392578,319335600,0.0,0
2016-01-19,22.653856745058913,22.709103945776665,21.983977630783414,22.251008987426758,212350800,0.0,0
2016-01-20,21.891906367948017,22.60322160047983,21.50517229887187,22.280942916870117,289337600,0.0,0
2016-01-21,22.343088275117992,22.531851164339855,21.855068089278358,22.16813850402832,208646000,0.0,0
2016-01-22,22.704497571048776,23.355960325672527,22.64464717245477,23.346752166748047,263202000,0.0,0
2016-01-25,23.369772683943076,23.37207516284171,22.83801421635169,22.890960693359375,207178000,0.0,0
2016-01-26,23.003757227625133,23.22244530025207,22.57558748527454,23.017568588256836,300308000,0.0,0
2016-01-27,22.108286409584963,22.244102818314122,21.48674878004989,21.505165100097656,533478800,0.0,0
2016-01-28,21.59034046299114,21.758384563004448,21.268061869352398,21.659399032592773,222715200,0.0,0
2016-01-29,21.8205374838818,22.407543182373047,21.719249482267994,22.407543182373047,257666000,0.0,0
2016-02-01,22.207269148248457,22.262516345183197,21.960956606413372,22.198060989379883,163774000,0.0,0
2016-02-02,21.965561629783142,22.10828546967014,21.703135227228593,21.749176025390625,149428800,0.0,0
2016-02-03,21.868877628548173,22.29244241539351,21.657095235125507,22.179645538330078,183857200,0.0,0
2016-02-04,22.186593446747192,22.526822105648748,22.031523794235117,22.357864379882812,185886800,0.13,0
2016-02-05,22.33934461821184,22.43192410686914,21.68434857659139,21.760725021362305,185672400,0.0,0
2016-02-08,21.554737450276658,22.149558349052043,21.533907991542325,21.98986053466797,216085600,0.0,0
2016-02-09,21.823216712978823,22.205105996321393,21.739895350583833,21.9852294921875,177324800,0.0,0
2016-02-10,22.20047756624805,22.30000021335779,21.779242545743177,21.818588256835938,169374400,0.0,0
2016-02-11,21.707493898511586,21.9227404680089,21.42975542113705,21.686662673950195,200298800,0.0,0
2016-02-12,21.800070989022462,21.871819249013978,21.526962487555945,21.753780364990234,161405600,0.0,0
2016-02-16,21.99217270366731,22.415722669342024,21.897280008678553,22.36711883544922,196231600,0.0,0
2016-02-17,22.37406107420202,22.730490940665025,22.253708980784012,22.70966148376465,179452800,0.0,0
2016-02-18,22.876305113160335,22.887878212219245,22.239823512674132,22.279170989990234,156084000,0.0,0
